node,new_score
anon_S1471,677
anon_S297,987
anon_S220,487
anon_S3566,714
anon_S2271,1047
anon_S5754,609
anon_S5723,609
anon_S5211,1487
anon_S2269,943
anon_S642,503
anon_S5709,662
anon_S4672,601
anon_S2374,667
anon_S1101,701
anon_S846,729
anon_S469,947
anon_S5001,1032
anon_S984,593
anon_S3508,596
anon_S5648,498
anon_S4039,987
anon_S2554,808
anon_S1706,649
anon_S171,1157
anon_S2044,782
anon_S4849,1582
anon_S2019,705
anon_S1065,335
anon_S3976,632
anon_S1087,528
anon_S2259,616
anon_S3652,996
anon_S1872,764
anon_S4631,1203
anon_S1129,573
anon_S1682,677
anon_S1575,704
anon_S2741,900
anon_S5165,936
anon_S2375,620
anon_S2843,487
anon_S2494,860
anon_S2099,1044
anon_S4814,564
anon_S2022,782
anon_S4863,513
anon_S4265,601
anon_S4230,763
anon_S3150,608
anon_S780,637
anon_S607,598
anon_S331,1029
anon_S5484,1181
anon_S2181,575
anon_S5365,473
anon_S5968,657
anon_S1201,575
anon_S1909,620
anon_S1766,989
anon_S3710,632
anon_S2910,623
anon_S219,527
anon_S2945,763
anon_S426,636
anon_S5776,609
anon_S4090,921
anon_S3288,843
anon_S711,539
anon_S3988,783
anon_S1799,649
anon_S4242,596
anon_S3208,994
anon_S5614,277
anon_S396,627
anon_S619,786
anon_S3410,579
anon_S3445,664
anon_S993,645
anon_S5655,524
anon_S5364,630
anon_S644,600
anon_S1729,749
anon_S3859,696
anon_S5310,943
anon_S1989,620
anon_S1967,706
anon_S4653,620
anon_S5816,609
anon_S1574,601
anon_S2645,1105
anon_S1752,708
anon_S5793,609
anon_S4243,671
anon_S4313,711
anon_S4882,588
anon_S4170,557
anon_S2822,1021
anon_S459,998
anon_S1184,587
anon_S3541,629
anon_S2595,1298
anon_S2548,808
anon_S5324,943
anon_S4584,906
anon_S1621,812
anon_S5379,426
anon_S5824,1224
anon_S699,564
anon_S622,477
anon_S3382,488
anon_S4515,418
anon_S4116,610
anon_S3781,934
anon_S4639,573
anon_S2110,760
anon_S961,613
anon_S35,909
anon_S60,847
anon_S5430,581
anon_S2788,808
anon_S2993,706
anon_S4482,711
anon_S2946,786
anon_S1510,916
anon_S4065,808
anon_S1399,412
anon_S161,1157
anon_S870,703
anon_S4178,588
anon_S4344,499
anon_S2216,706
anon_S3197,608
anon_S2468,761
anon_S887,616
anon_S621,549
anon_S2613,651
anon_S5530,576
anon_S310,1261
anon_S6069,868
anon_S98,997
anon_S1645,593
anon_S1946,677
anon_S2708,987
anon_S4151,552
anon_S4130,716
anon_S4165,638
anon_S5887,676
anon_S3619,709
anon_S1785,664
anon_S4362,681
anon_S525,533
anon_S552,370
anon_S3269,649
anon_S6046,712
anon_S3106,878
anon_S3083,808
anon_S1602,1021
anon_S930,692
anon_S5849,1039
anon_S2166,1047
anon_S1928,677
anon_S1273,662
anon_S2668,695
anon_S2686,672
anon_S2900,941
anon_S680,626
anon_S3247,993
anon_S2215,916
anon_S5184,700
anon_S2762,664
anon_S5151,591
anon_S3836,696
anon_S5630,998
anon_S4537,590
anon_S4119,860
anon_S3312,705
anon_S4157,504
anon_S4670,606
anon_S550,685
anon_S928,712
anon_S3564,740
anon_S2204,760
anon_S4970,1800
anon_S5721,609
anon_S1317,526
anon_S3034,987
anon_S3484,713
anon_S3466,601
anon_S6006,609
anon_S3731,677
anon_S2281,770
anon_S3482,594
anon_S2042,677
anon_S5007,1024
anon_S410,623
anon_S2970,862
anon_S6091,1232
anon_S5386,626
anon_S2253,739
anon_S16,1047
anon_S2556,808
anon_S3878,783
anon_S4695,694
anon_S2300,873
anon_S3069,687
anon_S4420,602
anon_S3016,900
anon_S3978,987
anon_S4062,565
anon_S1085,588
anon_S2503,681
anon_S5878,563
anon_S1870,598
anon_S1825,677
anon_S1416,651
anon_S5532,671
anon_S5929,589
anon_S2743,575
anon_S5167,1487
anon_S1659,677
anon_S2496,1055
anon_S2421,987
anon_S2474,602
anon_S1710,900
anon_S2841,860
anon_S3156,650
anon_S4470,709
anon_S786,525
anon_S6002,943
anon_S337,662
anon_S5482,1270
anon_S2319,671
anon_S1203,504
anon_S1907,761
anon_S5470,996
anon_S2187,649
anon_S2943,649
anon_S1567,594
anon_S1764,1708
anon_S3286,709
anon_S713,573
anon_S5951,507
anon_S242,593
anon_S481,586
anon_S3603,698
anon_S1741,507
anon_S728,670
anon_S3447,664
anon_S4118,546
anon_S5653,658
anon_S2129,744
anon_S1961,1037
anon_S999,650
anon_S199,584
anon_S1356,573
anon_S1750,620
anon_S4793,573
anon_S4742,623
anon_S4739,1800
anon_S5520,700
anon_S2647,878
anon_S71,749
anon_S519,696
anon_S967,674
anon_S3525,454
anon_S1099,595
anon_S5766,609
anon_S4884,648
anon_S4913,1312
anon_S1452,620
anon_S4611,586
anon_S1627,555
anon_S1296,641
anon_S3478,919
anon_S4586,906
anon_S3831,860
anon_S1469,909
anon_S2112,672
anon_S3578,667
anon_S37,672
anon_S5024,1032
anon_S408,602
anon_S3380,808
anon_S2995,808
anon_S2560,695
anon_S6028,537
anon_S1512,1021
anon_S4513,567
anon_S167,1157
anon_S872,565
anon_S4342,488
anon_S4826,962
anon_S599,665
anon_S3177,761
anon_S577,1000
anon_S949,694
anon_S3195,1027
anon_S1182,634
anon_S3543,752
anon_S2597,685
anon_S1019,633
anon_S3057,761
anon_S3904,644
anon_S2956,915
anon_S881,690
anon_S2611,683
anon_S2960,1060
anon_S4300,711
anon_S5885,524
anon_S5380,481
anon_S1131,601
anon_S763,659
anon_S1944,620
anon_S312,767
anon_S2338,561
anon_S745,376
anon_S4204,594
anon_S329,1157
anon_S3592,860
anon_S5918,498
anon_S4339,536
anon_S5642,499
anon_S2454,525
anon_S1723,620
anon_S5529,479
anon_S1592,698
anon_S4709,1203
anon_S1455,378
anon_S265,996
anon_S5598,938
anon_S2544,378
anon_S2501,487
anon_S5618,663
anon_S2160,620
anon_S1991,632
anon_S1275,389
anon_S1220,638
anon_S4193,655
anon_S2680,915
anon_S5518,734
anon_S3245,860
anon_S3232,525
anon_S2760,664
anon_S4177,323
anon_S289,649
anon_S5320,458
anon_S2146,588
anon_S5375,624
anon_S5833,938
anon_S5698,609
anon_S5972,712
anon_S3314,623
anon_S4627,935
anon_S4972,935
anon_S1731,620
anon_S5727,609
anon_S4260,1716
anon_S556,565
anon_S6060,998
anon_S3036,711
anon_S3486,593
anon_S3431,661
anon_S3464,706
anon_S2575,1037
anon_S5758,609
anon_S3814,808
anon_S1546,620
anon_S4914,1312
anon_S2283,770
anon_S4017,860
anon_S4789,533
anon_S412,609
anon_S4994,538
anon_S471,624
anon_S2040,651
anon_S2015,1004
anon_S4898,465
anon_S3014,812
anon_S4500,690
anon_S4685,581
anon_S2838,1021
anon_S6093,943
anon_S3109,627
anon_S14,626
anon_S41,706
anon_S5005,581
anon_S5072,620
anon_S538,390
anon_S4401,440
anon_S6049,712
anon_S4958,730
anon_S5058,620
anon_S2324,626
anon_S697,624
anon_S5298,1085
anon_S3189,650
anon_S4060,900
anon_S1083,674
anon_S6114,712
anon_S5579,635
anon_S1004,732
anon_S1827,1061
anon_S3425,601
anon_S5561,522
anon_S1686,620
anon_S4867,853
anon_S438,453
anon_S2423,588
anon_S335,546
anon_S5480,658
anon_S5477,709
anon_S3154,1027
anon_S3123,650
anon_S4472,602
anon_S1958,677
anon_S4459,711
anon_S2185,783
anon_S1525,878
anon_S1905,705
anon_S2211,620
anon_S1898,649
anon_S5497,607
anon_S4318,601
anon_S715,679
anon_S5234,675
anon_S5261,666
anon_S5564,709
anon_S5953,505
anon_S2745,993
anon_S3984,644
anon_S240,1157
anon_S483,667
anon_S3601,690
anon_S1818,593
anon_S4398,808
anon_S1678,698
anon_S3215,588
anon_S4740,581
anon_S392,577
anon_S343,589
anon_S3441,602
anon_S5433,935
anon_S2505,987
anon_S5651,526
anon_S2336,649
anon_S5604,591
anon_S3855,1074
anon_S2476,610
anon_S1963,763
anon_S1506,602
anon_S3379,579
anon_S4567,682
anon_S517,993
anon_S965,529
anon_S238,1157
anon_S912,657
anon_S31,644
anon_S3523,619
anon_S3653,915
anon_S5764,609
anon_S4886,663
anon_S3968,647
anon_S4613,1051
anon_S4229,620
anon_S4766,935
anon_S4580,593
anon_S1625,620
anon_S5828,1224
anon_S1294,592
anon_S5026,629
anon_S5091,503
anon_S4112,613
anon_S3833,525
anon_S2562,812
anon_S2354,993
anon_S2784,489
anon_S2997,711
anon_S874,683
anon_S4340,607
anon_S2036,713
anon_S1180,643
anon_S2591,711
anon_S4911,603
anon_S4944,664
anon_S4449,745
anon_S4283,602
anon_S3055,909
anon_S3906,941
anon_S883,601
anon_S5495,611
anon_S829,763
anon_S5242,868
anon_S5543,537
anon_S2862,651
anon_S1179,405
anon_S4457,860
anon_S2885,808
anon_S738,519
anon_S5173,1542
anon_S5108,700
anon_S94,677
anon_S2237,677
anon_S2859,664
anon_S444,631
anon_S3590,624
anon_S743,526
anon_S5202,1487
anon_S4314,601
anon_S610,610
anon_S2144,748
anon_S267,649
anon_S5228,567
anon_S3807,808
anon_S1606,671
anon_S1993,601
anon_S1277,524
anon_S1851,624
anon_S5378,598
anon_S3230,808
anon_S2639,1105
anon_S4191,486
anon_S2682,487
anon_S5304,605
anon_S5188,663
anon_S2766,546
anon_S5155,603
anon_S5230,522
anon_S5603,412
anon_S5377,498
anon_S5265,485
anon_S5970,392
anon_S4413,642
anon_S1733,705
anon_S3316,624
anon_S4233,525
anon_S554,283
anon_S3462,601
anon_S4179,723
anon_S5725,770
anon_S1544,546
anon_S5348,599
anon_S2162,489
anon_S4105,852
anon_S4206,632
anon_S2857,1262
anon_S4787,531
anon_S2653,667
anon_S1772,1116
anon_S5637,660
anon_S5707,495
anon_S2017,811
anon_S1081,726
anon_S4683,643
anon_S463,620
anon_S2836,1105
anon_S76,1021
anon_S4847,332
anon_S12,745
anon_S6014,537
anon_S5070,718
anon_S4943,627
anon_S284,649
anon_S6095,548
anon_S935,597
anon_S43,594
anon_S3030,987
anon_S3921,677
anon_S2614,608
anon_S5670,626
anon_S4502,711
anon_S4164,617
anon_S3827,1021
anon_S5475,677
anon_S4008,739
anon_S1821,892
anon_S6073,635
anon_S1688,934
anon_S789,484
anon_S2028,677
anon_S4865,906
anon_S4530,526
anon_S5992,943
anon_S899,681
anon_S5813,609
anon_S3121,650
anon_S4496,919
anon_S4930,689
anon_S3925,808
anon_S1903,617
anon_S4506,620
anon_S1768,627
anon_S1527,1021
anon_S5236,643
anon_S2670,1021
anon_S5566,528
anon_S2747,993
anon_S5413,1032
anon_S3986,996
anon_S4407,683
anon_S5955,517
anon_S4630,620
anon_S485,1069
anon_S3607,993
anon_S2082,612
anon_S246,647
anon_S5508,503
anon_S3217,588
anon_S4746,623
anon_S545,542
anon_S1490,792
anon_S341,520
anon_S3443,760
anon_S1516,1021
anon_S6051,1187
anon_S5301,556
anon_S5606,531
anon_S3853,987
anon_S4954,636
anon_S717,637
anon_S3279,667
anon_S5463,734
anon_S5194,663
anon_S3694,704
anon_S4375,621
anon_S5628,770
anon_S3797,696
anon_S548,721
anon_S3521,601
anon_S3574,695
anon_S33,993
anon_S5879,609
anon_S5093,446
anon_S5762,609
anon_S515,530
anon_S3429,993
anon_S4615,516
anon_S4582,409
anon_S1055,573
anon_S1243,561
anon_S628,612
anon_S4110,808
anon_S4510,512
anon_S4633,620
anon_S3752,642
anon_S4648,879
anon_S2116,706
anon_S117,677
anon_S428,801
anon_S850,574
anon_S2311,649
anon_S2999,761
anon_S5550,712
anon_S59,677
anon_S4517,517
anon_S2875,713
anon_S1393,636
anon_S2786,664
anon_S8,651
anon_S4822,586
anon_S2061,677
anon_S2334,761
anon_S4568,617
anon_S2593,808
anon_S2542,1021
anon_S4946,586
anon_S4281,601
anon_S3053,546
anon_S3900,366
anon_S4535,584
anon_S4437,667
anon_S682,598
anon_S5889,597
anon_S5384,409
anon_S4368,652
anon_S2411,649
anon_S4138,993
anon_S5541,593
anon_S5171,1542
anon_S2739,651
anon_S72,916
anon_S92,704
anon_S1135,564
anon_S4422,808
anon_S5809,609
anon_S446,606
anon_S876,646
anon_S4408,487
anon_S741,661
anon_S325,677
anon_S3166,650
anon_S2142,677
anon_S5371,712
anon_S261,1022
anon_S4302,987
anon_S4094,921
anon_S3692,783
anon_S1802,561
anon_S4835,663
anon_S1853,602
anon_S4447,808
anon_S409,730
anon_S3236,745
anon_S5976,698
anon_S2764,900
anon_S5157,581
anon_S2713,987
anon_S388,693
anon_S4216,860
anon_S3318,1060
anon_S427,544
anon_S5649,457
anon_S4070,1716
anon_S4264,808
anon_S4231,663
anon_S4714,710
anon_S1542,677
anon_S2139,878
anon_S1995,644
anon_S1977,713
anon_S4791,628
anon_S3336,681
anon_S567,658
anon_S4785,879
anon_S5343,489
anon_S2651,915
anon_S5200,935
anon_S5701,986
anon_S3258,812
anon_S3018,808
anon_S1584,931
anon_S4841,866
anon_S5009,516
anon_S5076,935
anon_S4681,644
anon_S1446,602
anon_S2834,711
anon_S583,677
anon_S282,1181
anon_S3105,723
anon_S3500,647
anon_S10,561
anon_S45,489
anon_S2589,588
anon_S4909,1335
anon_S3032,579
anon_S2323,987
anon_S634,656
anon_S3098,706
anon_S3460,602
anon_S5817,609
anon_S2800,1298
anon_S5861,563
anon_S2457,892
anon_S5054,935
anon_S5089,620
anon_S3398,987
anon_S3795,440
anon_S959,674
anon_S2313,651
anon_S2983,761
anon_S1074,550
anon_S1707,878
anon_S1823,593
anon_S5240,943
anon_S2427,986
anon_S5830,635
anon_S5523,569
anon_S3497,601
anon_S897,708
anon_S5815,563
anon_S3127,1055
anon_S1116,677
anon_S4494,763
anon_S4932,586
anon_S5100,532
anon_S1901,692
anon_S1954,649
anon_S6061,495
anon_S1521,661
anon_S2240,1060
anon_S1652,677
anon_S1894,642
anon_S5138,687
anon_S4915,1312
anon_S5957,556
anon_S1064,659
anon_S1791,749
anon_S2485,860
anon_S2080,626
anon_S3980,808
anon_S244,598
anon_S2226,873
anon_S487,677
anon_S3672,709
anon_S3211,808
anon_S1332,674
anon_S4733,936
anon_S1492,677
anon_S1674,588
anon_S1504,620
anon_S5352,597
anon_S1263,657
anon_S347,630
anon_S3851,651
anon_S3772,1708
anon_S3709,596
anon_S1476,1020
anon_S2198,588
anon_S5303,539
anon_S719,606
anon_S4189,608
anon_S2672,993
anon_S5196,663
anon_S193,1359
anon_S5626,709
anon_S524,711
anon_S221,642
anon_S4966,734
anon_S5095,575
anon_S3364,617
anon_S3424,664
anon_S513,632
anon_S3576,677
anon_S3964,860
anon_S5760,563
anon_S5735,709
anon_S1629,650
anon_S1298,528
anon_S1436,699
anon_S3837,651
anon_S2811,561
anon_S1467,588
anon_S3754,761
anon_S2118,808
anon_S134,688
anon_S856,657
anon_S2566,761
anon_S5037,581
anon_S1391,387
anon_S2780,900
anon_S978,576
anon_S2032,749
anon_S1518,620
anon_S1035,587
anon_S6007,635
anon_S1716,620
anon_S1458,979
anon_S4287,601
anon_S5280,609
anon_S3549,562
anon_S3485,711
anon_S2540,909
anon_S1598,878
anon_S2202,620
anon_S6107,491
anon_S2264,711
anon_S3051,596
anon_S3902,987
anon_S3004,808
anon_S3401,993
anon_S1017,656
anon_S2413,588
anon_S2267,706
anon_S2866,664
anon_S90,1187
anon_S5387,484
anon_S1140,618
anon_S769,704
anon_S2475,706
anon_S2385,984
anon_S318,1075
anon_S4439,636
anon_S2367,783
anon_S169,1325
anon_S878,564
anon_S4820,1447
anon_S4875,588
anon_S2063,649
anon_S327,900
anon_S3164,546
anon_S3594,1716
anon_S5930,624
anon_S2140,620
anon_S5373,470
anon_S5692,1216
anon_S5974,756
anon_S5903,682
anon_S1776,878
anon_S5504,683
anon_S263,1037
anon_S2209,812
anon_S703,674
anon_S258,1027
anon_S2384,620
anon_S1855,636
anon_S1800,1101
anon_S1797,935
anon_S3234,993
anon_S1111,692
anon_S5406,620
anon_S2711,744
anon_S386,581
anon_S1568,812
anon_S4678,432
anon_S5319,664
anon_S1737,532
anon_S1346,384
anon_S4716,1032
anon_S1997,915
anon_S1920,760
anon_S1975,1027
anon_S3739,808
anon_S3343,561
anon_S1540,620
anon_S2657,873
anon_S2289,921
anon_S2318,878
anon_S3699,677
anon_S4783,1006
anon_S4778,592
anon_S143,594
anon_S2013,672
anon_S4892,529
anon_S1411,575
anon_S1444,563
anon_S467,734
anon_S3502,808
anon_S47,1055
anon_S3553,460
anon_S2587,892
anon_S5074,620
anon_S632,679
anon_S3437,664
anon_S4750,734
anon_S1617,786
anon_S5729,609
anon_S2806,711
anon_S663,592
anon_S5056,1250
anon_S3870,602
anon_S3825,708
anon_S957,632
anon_S5471,569
anon_S2344,744
anon_S2981,987
anon_S1072,638
anon_S4795,839
anon_S2079,706
anon_S1507,626
anon_S3070,1486
anon_S4686,527
anon_S157,1157
anon_S804,1187
anon_S585,734
anon_S280,998
anon_S3107,994
anon_S3495,664
anon_S228,663
anon_S895,654
anon_S2849,588
anon_S4869,718
anon_S4934,537
anon_S6029,522
anon_S2892,647
anon_S304,656
anon_S1523,812
anon_S1956,620
anon_S1896,661
anon_S2242,716
anon_S2483,642
anon_S2086,378
anon_S3982,596
anon_S1771,783
anon_S2224,649
anon_S5559,485
anon_S3670,782
anon_S4325,671
anon_S1494,647
anon_S1861,530
anon_S1676,1061
anon_S5799,563
anon_S3213,593
anon_S4731,623
anon_S1261,415
anon_S345,396
anon_S2121,760
anon_S4006,932
anon_S5350,432
anon_S3228,664
anon_S2674,651
anon_S2696,651
anon_S5190,663
anon_S5246,1045
anon_S3275,734
anon_S2903,1021
anon_S1969,677
anon_S2756,1047
anon_S5258,1045
anon_S191,1157
anon_S5624,1045
anon_S1749,620
anon_S3388,525
anon_S3839,677
anon_S1461,812
anon_S3756,667
anon_S511,667
anon_S232,602
anon_S914,331
anon_S3570,342
anon_S5982,1194
anon_S5737,563
anon_S4453,667
anon_S679,564
anon_S3962,749
anon_S3028,579
anon_S4443,634
anon_S3308,617
anon_S3770,808
anon_S2293,786
anon_S6079,635
anon_S1247,635
anon_S136,752
anon_S854,571
anon_S479,485
anon_S4859,420
anon_S5035,1192
anon_S3893,588
anon_S4699,839
anon_S2782,664
anon_S4637,404
anon_S4619,623
anon_S2546,711
anon_S1714,761
anon_S4122,636
anon_S5675,519
anon_S1370,665
anon_S686,590
anon_S3006,808
anon_S3403,632
anon_S4531,627
anon_S2415,716
anon_S5996,943
anon_S2265,608
anon_S1304,688
anon_S2868,878
anon_S6050,712
anon_S5593,1340
anon_S1139,634
anon_S747,383
anon_S2387,961
anon_S2735,711
anon_S2365,1052
anon_S4,804
anon_S2448,642
anon_S2065,1061
anon_S2030,677
anon_S114,378
anon_S3693,921
anon_S3162,650
anon_S1696,667
anon_S73,1157
anon_S3824,1716
anon_S6115,458
anon_S2258,915
anon_S5690,868
anon_S5901,595
anon_S2768,690
anon_S1770,931
anon_S2902,565
anon_S2979,610
anon_S701,592
anon_S1857,588
anon_S2688,981
anon_S493,659
anon_S2717,664
anon_S2273,1298
anon_S5869,563
anon_S384,621
anon_S2874,928
anon_S4710,581
anon_S2398,651
anon_S1922,620
anon_S1973,620
anon_S1228,562
anon_S2376,763
anon_S2168,1233
anon_S3341,921
anon_S1654,996
anon_S4781,558
anon_S4776,612
anon_S2655,525
anon_S2622,613
anon_S4576,283
anon_S955,547
anon_S465,534
anon_S2830,808
anon_S4890,544
anon_S2585,808
anon_S1413,665
anon_S1615,994
anon_S1286,704
anon_S665,543
anon_S3872,808
anon_S3791,1021
anon_S2804,987
anon_S2102,588
anon_S5331,712
anon_S908,618
anon_S5050,620
anon_S452,1007
anon_S2987,696
anon_S4490,921
anon_S4936,515
anon_S3072,739
anon_S4550,559
anon_S1025,527
anon_S4267,565
anon_S806,943
anon_S530,1252
anon_S3101,647
anon_S3504,812
anon_S3551,488
anon_S605,587
anon_S3493,601
anon_S5741,609
anon_S3049,632
anon_S893,746
anon_S868,523
anon_S424,634
anon_S2222,613
anon_S302,987
anon_S722,711
anon_S4952,693
anon_S1360,551
anon_S989,656
anon_S1335,669
anon_S2379,705
anon_S6086,1393
anon_S3609,649
anon_S3676,782
anon_S1795,873
anon_S2481,770
anon_S2084,1298
anon_S4801,581
anon_S2051,529
anon_S4418,626
anon_S1863,649
anon_S4737,623
anon_S1496,706
anon_S1670,993
anon_S2123,642
anon_S5307,731
anon_S5279,609
anon_S696,705
anon_S2676,651
anon_S5269,485
anon_S2694,711
anon_S1890,873
anon_S3273,1027
anon_S1767,649
anon_S2754,647
anon_S5192,663
anon_S197,677
anon_S5622,599
anon_S5946,600
anon_S4143,626
anon_S3758,525
anon_S4642,620
anon_S1561,677
anon_S3572,314
anon_S4962,617
anon_S4999,936
anon_S5980,455
anon_S5731,563
anon_S4759,623
anon_S546,462
anon_S3960,642
anon_S3026,761
anon_S3423,706
anon_S3458,1105
anon_S2976,783
anon_S3306,1716
anon_S2291,677
anon_S2911,1321
anon_S5717,563
anon_S5264,545
anon_S4332,710
anon_S1249,532
anon_S4857,1800
anon_S684,633
anon_S5033,710
anon_S3891,440
anon_S4129,941
anon_S821,683
anon_S53,649
anon_S3518,664
anon_S28,610
anon_S6018,650
anon_S4919,1312
anon_S2533,711
anon_S5322,574
anon_S4140,642
anon_S2148,1027
anon_S2936,677
anon_S1372,613
anon_S5284,563
anon_S3000,608
anon_S3405,761
anon_S4021,663
anon_S4074,1298
anon_S2417,667
anon_S4942,538
anon_S4541,583
anon_S5452,839
anon_S5403,475
anon_S1477,620
anon_S4424,649
anon_S1191,425
anon_S2431,915
anon_S4132,860
anon_S4871,1051
anon_S2067,608
anon_S4163,474
anon_S1039,479
anon_S2851,987
anon_S3695,685
anon_S222,408
anon_S323,852
anon_S6044,712
anon_S3160,760
anon_S3135,915
anon_S5907,625
anon_S2715,672
anon_S4250,525
anon_S1537,677
anon_S5696,609
anon_S5978,533
anon_S4797,608
anon_S6072,1150
anon_S4304,987
anon_S707,536
anon_S5220,519
anon_S5925,578
anon_S3383,579
anon_S2737,987
anon_S1011,657
anon_S254,1160
anon_S5110,591
anon_S3637,636
anon_S3207,739
anon_S4237,860
anon_S382,498
anon_S6004,635
anon_S5591,970
anon_S6108,540
anon_S189,1157
anon_S3956,760
anon_S1924,620
anon_S1971,649
anon_S3347,677
anon_S6106,442
anon_S4729,906
anon_S5545,564
anon_S2620,993
anon_S2926,677
anon_S5388,505
anon_S953,708
anon_S1089,575
anon_S5778,609
anon_S6124,526
anon_S4896,516
anon_S5969,492
anon_S5078,816
anon_S1415,732
anon_S3764,770
anon_S1613,617
anon_S2302,1021
anon_S4712,1006
anon_S4426,711
anon_S1280,647
anon_S3092,900
anon_S5678,563
anon_S2100,1298
anon_S5333,615
anon_S1986,706
anon_S5052,620
anon_S5083,620
anon_S3874,986
anon_S3821,690
anon_S4938,571
anon_S2516,658
anon_S5420,581
anon_S2985,698
anon_S3129,878
anon_S3074,761
anon_S2278,661
anon_S1027,611
anon_S153,930
anon_S800,547
anon_S645,563
anon_S5175,332
anon_S4838,631
anon_S532,479
anon_S3103,878
anon_S3506,525
anon_S2330,647
anon_S2583,808
anon_S2578,987
anon_S1726,669
anon_S5405,996
anon_S4324,601
anon_S4295,808
anon_S2478,1027
anon_S3491,941
anon_S1009,397
anon_S891,698
anon_S866,645
anon_S1569,928
anon_S5427,710
anon_S5555,702
anon_S3674,1021
anon_S1105,585
anon_S724,656
anon_S1952,649
anon_S300,669
anon_S5149,542
anon_S4877,501
anon_S5586,1216
anon_S4991,516
anon_S6084,943
anon_S4081,961
anon_S4392,661
anon_S4803,710
anon_S2053,677
anon_S1865,677
anon_S1498,632
anon_S275,649
anon_S1672,1021
anon_S442,692
anon_S1354,560
anon_S1212,692
anon_S1938,593
anon_S4203,860
anon_S2692,632
anon_S1892,708
anon_S1843,636
anon_S1838,620
anon_S6062,495
anon_S2381,1261
anon_S3271,596
anon_S3224,667
anon_S2752,647
anon_S1164,295
anon_S100,567
anon_S1018,683
anon_S195,1157
anon_S5620,519
anon_S5944,616
anon_S4640,489
anon_S1563,677
anon_S4960,589
anon_S1745,677
anon_S3362,623
anon_S2522,608
anon_S1329,674
anon_S236,579
anon_S1949,1055
anon_S4687,567
anon_S3421,601
anon_S142,519
anon_S5986,943
anon_S5733,563
anon_S5784,563
anon_S3304,588
anon_S3359,723
anon_S3774,704
anon_S3703,642
anon_S2125,1047
anon_S1558,669
anon_S2297,941
anon_S4981,623
anon_S5715,609
anon_S986,631
anon_S4855,701
anon_S2816,739
anon_S653,576
anon_S3908,613
anon_S3002,921
anon_S3407,783
anon_S4076,677
anon_S3897,677
anon_S132,623
anon_S475,601
anon_S827,561
anon_S51,487
anon_S5031,566
anon_S5064,620
anon_S3119,651
anon_S5563,594
anon_S2950,677
anon_S358,364
anon_S1650,669
anon_S4214,708
anon_S4254,878
anon_S5286,609
anon_S3199,892
anon_S4306,667
anon_S2531,647
anon_S4289,601
anon_S2974,677
anon_S2419,931
anon_S2853,812
anon_S3697,783
anon_S5860,609
anon_S0,552
anon_S2437,986
anon_S4873,1356
anon_S5222,653
anon_S5259,678
anon_S4101,588
anon_S3137,1716
anon_S1692,602
anon_S3530,712
anon_S77,649
anon_S1535,783
anon_S5694,609
anon_S1449,523
anon_S5905,595
anon_S4371,507
anon_S2604,684
anon_S269,677
anon_S2256,593
anon_S5890,544
anon_S1451,599
anon_S2731,651
anon_S5106,700
anon_S5401,572
anon_S3996,744
anon_S1503,1004
anon_S5927,631
anon_S3635,804
anon_S2499,711
anon_S6078,1150
anon_S256,649
anon_S3250,525
anon_S3205,1055
anon_S4772,470
anon_S380,320
anon_S2573,860
anon_S2456,993
anon_S5865,986
anon_S5368,489
anon_S4015,565
anon_S3748,986
anon_S4693,1032
anon_S1582,761
anon_S705,337
anon_S772,640
anon_S1926,620
anon_S5505,495
anon_S2396,987
anon_S361,598
anon_S2659,1047
anon_S2626,1298
anon_S2928,1716
anon_S951,662
anon_S4894,532
anon_S1330,490
anon_S4539,617
anon_S4689,695
anon_S4466,808
anon_S4667,619
anon_S3498,711
anon_S4239,596
anon_S3090,928
anon_S6116,573
anon_S3468,808
anon_S1002,551
anon_S2808,664
anon_S2106,761
anon_S5335,712
anon_S1984,620
anon_S1282,585
anon_S1235,614
anon_S5081,620
anon_S3876,711
anon_S3390,613
anon_S3726,878
anon_S4609,542
anon_S2510,808
anon_S5422,581
anon_S6102,628
anon_S4501,1716
anon_S1057,655
anon_S2073,677
anon_S2008,620
anon_S3076,602
anon_S18,708
anon_S2581,632
anon_S2576,487
anon_S1724,677
anon_S5745,609
anon_S4297,602
anon_S534,892
anon_S561,442
anon_S3941,440
anon_S4527,484
anon_S3914,946
anon_S5250,770
anon_S864,666
anon_S839,651
anon_S5557,666
anon_S5390,473
anon_S4394,915
anon_S5147,592
anon_S3141,970
anon_S5568,643
anon_S2399,708
anon_S1067,544
anon_S4338,549
anon_S3801,987
anon_S2377,1326
anon_S104,1188
anon_S6082,943
anon_S5010,710
anon_S596,717
anon_S2088,1261
anon_S4805,1045
anon_S2055,627
anon_S1336,377
anon_S273,677
anon_S1867,1021
anon_S1788,642
anon_S3219,993
anon_S4861,1192
anon_S1210,635
anon_S4438,711
anon_S1841,620
anon_S2248,677
anon_S2690,1021
anon_S3226,593
anon_S5688,485
anon_S5942,633
anon_S5044,540
anon_S2750,744
anon_S2705,651
anon_S1565,744
anon_S1910,947
anon_S2218,677
anon_S4646,528
anon_S2406,610
anon_S4995,1032
anon_S5768,563
anon_S5786,662
anon_S1350,309
anon_S6016,606
anon_S2127,610
anon_S2190,620
anon_S5608,588
anon_S4983,591
anon_S1110,617
anon_S2295,588
anon_S5274,609
anon_S5713,495
anon_S3059,525
