node,new_score,original_score,diff
anon_S4654,600.2052685,472,128.2052685
anon_S3390,638.229246,510,128.229246
anon_S495,598.230724,470,128.230724
anon_S4731,590.2702275,462,128.2702275
anon_S5037,717.270407,589,128.270407
anon_S3110,696.4796978,568,128.4796978
anon_S5701,715.5682499,587,128.5682499
anon_S3738,644.8181571,516,128.8181571
anon_S3465,711.8442658,583,128.8442658
anon_S1678,695.9150247,567,128.9150247
anon_S3167,645.9269686,517,128.9269686
anon_S2417,634.9505879,506,128.9505879
anon_S2397,656.0774451,527,129.0774451
anon_S1651,625.1000711,496,129.1000711
anon_S1797,643.1730123,514,129.1730123
anon_S5832,656.3384796,527,129.3384796
anon_S2133,648.4808044,519,129.4808044
anon_S833,636.5587347,507,129.5587347
anon_S5409,706.7112462,577,129.7112462
anon_S5408,706.7112462,577,129.7112462
anon_S5483,691.7767164,562,129.7767164
anon_S5412,715.8023,586,129.8023
anon_S1451,728.8198321,599,129.8198321
anon_S3814,589.9250428,460,129.9250428
anon_S4927,622.9411595,493,129.9411595
anon_S2007,752.9656885,623,129.9656885
anon_S3853,656.0123147,526,130.0123147
anon_S4008,734.151094,604,130.151094
anon_S3659,693.2260991,563,130.2260991
anon_S2869,662.370335,532,130.370335
anon_S4023,652.6053706,522,130.6053706
anon_S1092,574.606006,444,130.606006
anon_S1748,690.6569692,560,130.6569692
anon_S1197,722.6715189,592,130.6715189
anon_S2820,636.7862076,506,130.7862076
anon_S5629,613.7987749,483,130.7987749
anon_S1741,637.8207793,507,130.8207793
anon_S1859,624.8751861,494,130.8751861
anon_S2706,649.883659,519,130.883659
anon_S5325,703.9480708,573,130.9480708
anon_S1429,553.004489,422,131.004489
anon_S3760,710.0340395,579,131.0340395
anon_S2628,712.0394906,581,131.0394906
anon_S3920,721.0647961,590,131.0647961
anon_S2828,658.0721303,527,131.0721303
anon_S2429,656.0819838,525,131.0819838
anon_S338,738.1250007,607,131.1250007
anon_S149,658.1260616,527,131.1260616
anon_S1097,757.3537493,626,131.3537493
anon_S3291,654.3754698,523,131.3754698
anon_S4218,629.4288589,498,131.4288589
anon_S2356,659.4995774,528,131.4995774
anon_S3221,732.5425739,601,131.5425739
anon_S4844,581.6989425,450,131.6989425
anon_S5796,661.7154761,530,131.7154761
anon_S5786,661.7155283,530,131.7155283
anon_S2564,723.8000078,592,131.8000078
anon_S2044,621.8133977,490,131.8133977
anon_S4423,695.8573093,564,131.8573093
anon_S5764,646.9202903,515,131.9202903
anon_S5176,716.9588523,585,131.9588523
anon_S2519,658.0740179,526,132.0740179
anon_S2203,656.0814184,524,132.0814184
anon_S3460,597.172029,465,132.172029
anon_S6103,598.2898762,466,132.2898762
anon_S4733,622.2986091,490,132.2986091
anon_S4001,696.5149364,564,132.5149364
anon_S2002,732.5861651,600,132.5861651
anon_S2264,695.6407501,563,132.6407501
anon_S5909,614.6539852,482,132.6539852
anon_S1123,697.6726406,565,132.6726406
anon_S3532,636.6955749,504,132.6955749
anon_S3189,647.716778,515,132.716778
anon_S4679,643.8721046,511,132.8721046
anon_S2557,606.0475313,473,133.0475313
anon_S2070,623.0519367,490,133.0519367
anon_S2879,656.0782196,523,133.0782196
anon_S3782,634.1559761,501,133.1559761
anon_S2201,646.2365497,513,133.2365497
anon_S5551,628.27832,495,133.27832
anon_S3347,622.2861063,489,133.2861063
anon_S3300,616.49011,483,133.49011
anon_S2843,716.5193192,583,133.5193192
anon_S3628,729.5694671,596,133.5694671
anon_S1662,732.5708084,599,133.5708084
anon_S2349,665.6222528,532,133.6222528
anon_S2546,695.6425264,562,133.6425264
anon_S4739,597.803977,464,133.803977
anon_S477,737.8268765,604,133.8268765
anon_S3467,624.8995792,491,133.8995792
anon_S4422,589.9175349,456,133.9175349
anon_S3765,650.0260938,516,134.0260938
anon_S3645,729.0466568,595,134.0466568
anon_S3434,658.0777932,524,134.0777932
anon_S3472,658.0777932,524,134.0777932
anon_S3437,658.0777932,524,134.0777932
anon_S2035,634.1317962,500,134.1317962
anon_S2276,678.2847283,544,134.2847283
anon_S6001,656.3547997,522,134.3547997
anon_S1752,705.3704507,571,134.3704507
anon_S498,598.3934011,464,134.3934011
anon_S1768,724.5733531,590,134.5733531
anon_S5480,652.5954102,518,134.5954102
anon_S5388,639.6142026,505,134.6142026
anon_S6048,646.8530691,512,134.8530691
anon_S4972,581.9174742,447,134.9174742
anon_S4113,589.9335293,455,134.9335293
anon_S2617,589.9335293,455,134.9335293
anon_S2583,589.9335293,455,134.9335293
anon_S2158,679.0373915,544,135.0373915
anon_S3445,658.0796809,523,135.0796809
anon_S3495,658.0796809,523,135.0796809
anon_S3475,671.0929611,536,135.0929611
anon_S3355,734.1607699,599,135.1607699
anon_S1487,705.2288013,570,135.2288013
anon_S1659,651.2475889,516,135.2475889
anon_S1585,665.4059763,530,135.4059763
anon_S4800,666.4503619,531,135.4503619
anon_S515,665.4798533,530,135.4798533
anon_S2734,631.6953949,496,135.6953949
anon_S4075,806.7304815,671,135.7304815
anon_S3576,672.7801547,537,135.7801547
anon_S2827,589.9352265,454,135.9352265
anon_S3770,589.9352265,454,135.9352265
anon_S4041,566.9414213,431,135.9414213
anon_S4308,638.0056666,502,136.0056666
anon_S1875,669.0192503,533,136.0192503
anon_S3089,656.0458203,520,136.0458203
anon_S2972,625.0510496,489,136.0510496
anon_S3412,656.0901254,520,136.0901254
anon_S4419,646.1973793,510,136.1973793
anon_S2563,606.2627781,470,136.2627781
anon_S3661,681.4473062,545,136.4473062
anon_S4521,644.4701627,508,136.4701627
anon_S3362,622.470521,486,136.470521
anon_S4959,717.4733932,581,136.4733932
anon_S4346,556.4827586,420,136.4827586
anon_S4641,738.5237187,602,136.5237187
anon_S157,646.5289951,510,136.5289951
anon_S3113,647.7237745,511,136.7237745
anon_S1710,636.7968233,500,136.7968233
anon_S5025,622.8335964,486,136.8335964
anon_S5862,646.881902,510,136.881902
anon_S6109,652.9440404,516,136.9440404
anon_S2862,649.9642694,513,136.9642694
anon_S1642,656.0422148,519,137.0422148
anon_S1560,652.0774076,515,137.0774076
anon_S2021,679.0804101,542,137.0804101
anon_S2975,705.2130697,568,137.2130697
anon_S160,644.2907678,507,137.2907678
anon_S1246,725.3453061,588,137.3453061
anon_S753,742.520155,605,137.520155
anon_S4414,695.6374072,558,137.6374072
anon_S3040,695.6496319,558,137.6496319
anon_S4487,589.7492422,452,137.7492422
anon_S1914,624.8295973,487,137.8295973
anon_S2703,649.8313534,512,137.8313534
anon_S5675,656.86033,519,137.86033
anon_S3595,705.9197139,568,137.9197139
anon_S1759,711.9257174,574,137.9257174
anon_S1932,722.9377764,585,137.9377764
anon_S2837,589.9386211,452,137.9386211
anon_S5416,706.9631561,569,137.9631561
anon_S454,599.0645153,461,138.0645153
anon_S6000,656.3554286,518,138.3554286
anon_S5525,761.5274205,623,138.5274205
anon_S4569,605.7425325,467,138.7425325
anon_S2707,729.0563351,590,139.0563351
anon_S2782,658.0872315,519,139.0872315
anon_S289,634.1307108,495,139.1307108
anon_S2164,732.6036441,593,139.6036441
anon_S1683,636.6415384,497,139.6415384
anon_S183,631.6537919,492,139.6537919
anon_S2472,706.788998,567,139.788998
anon_S4060,636.7971844,497,139.7971844
anon_S5879,646.9430401,507,139.9430401
anon_S5279,646.9508935,507,139.9508935
anon_S5286,646.9667691,507,139.9667691
anon_S2323,656.0295802,516,140.0295802
anon_S3034,656.0966387,516,140.0966387
anon_S2440,523.1218352,383,140.1218352
anon_S5050,600.199652,460,140.199652
anon_S5377,638.3208404,498,140.3208404
anon_S5445,590.4058232,450,140.4058232
anon_S507,665.4893441,525,140.4893441
anon_S2019,703.5268771,563,140.5268771
anon_S2645,723.6851207,583,140.6851207
anon_S1733,703.7079534,563,140.7079534
anon_S5882,689.7755421,549,140.7755421
anon_S4523,723.8134411,583,140.8134411
anon_S3676,621.9427475,481,140.9427475
anon_S2593,589.943713,449,140.943713
anon_S3254,710,569,141
anon_S2253,734.0904703,593,141.0904703
anon_S1126,637.0942097,496,141.0942097
anon_S2361,809.1032682,668,141.1032682
anon_S786,666.104655,525,141.104655
anon_S3994,671.1047713,530,141.1047713
anon_S4325,693.2487569,552,141.2487569
anon_S5999,656.3100636,515,141.3100636
anon_S5702,646.9011684,505,141.9011684
anon_S4976,581.9084991,440,141.9084991
anon_S2040,649.9398732,508,141.9398732
anon_S5200,582.0762231,440,142.0762231
anon_S905,637.0942099,495,142.0942099
anon_S3643,622.1174667,480,142.1174667
anon_S5468,666.1926473,524,142.1926473
anon_S4921,688.2083345,546,142.2083345
anon_S2640,631.2591245,489,142.2591245
anon_S2325,662.3418395,520,142.3418395
anon_S1520,662.3563825,520,142.3563825
anon_S4087,695.4813451,553,142.4813451
anon_S4362,679.4899506,537,142.4899506
anon_S5323,635.5294432,493,142.5294432
anon_S3663,631.5855814,489,142.5855814
anon_S2094,740.6566523,598,142.6566523
anon_S2300,775.7356413,633,142.7356413
anon_S2639,723.8161003,581,142.8161003
anon_S5498,593.8835057,451,142.8835057
anon_S5094,573.911568,431,142.911568
anon_S3050,589.9471076,447,142.9471076
anon_S3400,589.9471076,447,142.9471076
anon_S2980,618.9828539,476,142.9828539
anon_S4169,573.0290826,430,143.0290826
anon_S2949,721.0654062,578,143.0654062
anon_S2859,658.094782,515,143.094782
anon_S2783,787.1108878,644,143.1108878
anon_S4515,561.1770888,418,143.1770888
anon_S1724,678.2991541,535,143.2991541
anon_S1892,705.3880684,562,143.3880684
anon_S2797,743.5182241,600,143.5182241
anon_S3019,656.5443029,513,143.5443029
anon_S1527,732.5934587,589,143.5934587
anon_S5336,700.7976547,557,143.7976547
anon_S5729,646.8610686,503,143.8610686
anon_S4371,650.9329331,507,143.9329331
anon_S3039,589.9488049,446,143.9488049
anon_S3875,589.9488049,446,143.9488049
anon_S3894,589.9488049,446,143.9488049
anon_S4012,752.9851338,609,143.9851338
anon_S2239,696.0077989,552,144.0077989
anon_S2413,585.0818152,441,144.0818152
anon_S375,755.099337,611,144.099337
anon_S4374,632.1620728,488,144.1620728
anon_S3590,610.2487982,466,144.2487982
anon_S1721,651.2604705,507,144.2604705
anon_S1533,751.3577443,607,144.3577443
anon_S1801,689.3969253,545,144.3969253
anon_S1482,646.5489564,502,144.5489564
anon_S2669,729.5888724,585,144.5888724
anon_S1936,676.6281602,532,144.6281602
anon_S1454,622.8551523,478,144.8551523
anon_S2592,624.8881063,480,144.8881063
anon_S2615,589.9505022,445,144.9505022
anon_S63,641.029693,496,145.029693
anon_S2319,693.1718415,548,145.1718415
anon_S6002,656.3109508,511,145.3109508
anon_S3236,743.5324195,598,145.5324195
anon_S6082,656.5476863,511,145.5476863
anon_S4290,743.5700457,598,145.5700457
anon_S354,775.6051145,630,145.6051145
anon_S2234,695.6250404,550,145.6250404
anon_S5182,669.7861179,524,145.7861179
anon_S6053,711.8292784,566,145.8292784
anon_S1632,752.9599383,607,145.9599383
anon_S4750,732.1206161,586,146.1206161
anon_S5573,621.234405,475,146.234405
anon_S1977,711.374238,565,146.374238
anon_S3746,711.374238,565,146.374238
anon_S3432,755.3746246,609,146.3746246
anon_S5337,701.532396,555,146.532396
anon_S3098,703.6482593,557,146.6482593
anon_S5927,777.7464312,631,146.7464312
anon_S1330,636.7613142,490,146.7613142
anon_S3492,721.9089601,575,146.9089601
anon_S5239,721.0113893,574,147.0113893
anon_S4623,590.2006219,443,147.2006219
anon_S3727,753.2423048,606,147.2423048
anon_S2289,654.4054266,507,147.4054266
anon_S4313,695.4518032,548,147.4518032
anon_S5896,661.4581934,514,147.4581934
anon_S5035,648.4986267,501,147.4986267
anon_S4248,589.9555941,442,147.9555941
anon_S2672,712.0710602,564,148.0710602
anon_S3420,734.1859273,586,148.1859273
anon_S2596,654.4072989,506,148.4072989
anon_S2093,695.6691718,547,148.6691718
anon_S5904,664.8524961,516,148.8524961
anon_S2186,590.8620808,442,148.8620808
anon_S5570,634.0772146,485,149.0772146
anon_S3719,655.1012418,506,149.1012418
anon_S2689,667.1055681,518,149.1055681
anon_S343,738.1243729,589,149.1243729
anon_S4665,722.1429193,573,149.1429193
anon_S4918,690.1955545,541,149.1955545
anon_S366,697.1981146,548,149.1981146
anon_S1888,716.2343034,567,149.2343034
anon_S2956,662.2895862,513,149.2895862
anon_S5192,668.531132,519,149.531132
anon_S2344,740.544911,591,149.544911
anon_S4893,682.5866045,533,149.5866045
anon_S2287,693.6217225,544,149.6217225
anon_S2083,732.6382618,583,149.6382618
anon_S3351,703.7255486,554,149.7255486
anon_S1078,654.8295582,505,149.8295582
anon_S5358,599.8570968,450,149.8570968
anon_S5730,646.8752904,497,149.8752904
anon_S3065,589.9589887,440,149.9589887
anon_S4302,655.9908055,506,149.9908055
anon_S2935,634.0137617,484,150.0137617
anon_S4394,738.0412035,588,150.0412035
anon_S2157,616.1406635,466,150.1406635
anon_S5013,622.2444576,472,150.2444576
anon_S4185,589.2927193,439,150.2927193
anon_S3026,751.347548,601,150.347548
anon_S1713,693.3609042,543,150.3609042
anon_S3855,710.5316114,560,150.5316114
anon_S4894,682.5937764,532,150.5937764
anon_S2848,729.6032278,579,150.6032278
anon_S102,721.6632689,571,150.6632689
anon_S5434,666.678643,516,150.678643
anon_S127,711.6910295,561,150.6910295
anon_S1830,694.7443557,544,150.7443557
anon_S845,690.9157807,540,150.9157807
anon_S2850,589.9376293,439,150.9376293
anon_S2619,589.960686,439,150.960686
anon_S6106,592.9992976,442,150.9992976
anon_S1670,712.0794652,561,151.0794652
anon_S3884,641.1048084,490,151.1048084
anon_S2232,656.1120158,505,151.1120158
anon_S2511,650.125841,499,151.125841
anon_S1968,787.1264129,636,151.1264129
anon_S204,657.3343204,506,151.3343204
anon_S481,737.893997,586,151.893997
anon_S3509,589.9623833,438,151.9623833
anon_S3903,589.9623833,438,151.9623833
anon_S1737,684.0044152,532,152.0044152
anon_S5221,693.0094475,541,152.0094475
anon_S3429,712.0784883,560,152.0784883
anon_S3470,602.3104424,450,152.3104424
anon_S5005,717.3126069,565,152.3126069
anon_S5923,715.3464049,563,152.3464049
anon_S4392,660.375447,508,152.375447
anon_S5521,761.5210728,609,152.5210728
anon_S2974,595.5412108,443,152.5412108
anon_S4372,647.0589089,494,153.0589089
anon_S2795,684.1202548,531,153.1202548
anon_S3640,628.1216984,475,153.1216984
anon_S4906,651.1372975,498,153.1372975
anon_S1615,667.2325868,514,153.2325868
anon_S2409,705.4076436,552,153.4076436
anon_S4459,695.4096308,542,153.4096308
anon_S1957,768.5807112,615,153.5807112
anon_S4892,682.5928211,529,153.5928211
anon_S5825,687.6132078,534,153.6132078
anon_S2456,712.0778671,558,154.0778671
anon_S2751,755.3901445,601,154.3901445
anon_S3061,743.5617825,589,154.5617825
anon_S2302,732.6428262,578,154.6428262
anon_S3214,589.7075167,435,154.7075167
anon_S5382,640.7284573,486,154.7284573
anon_S5884,689.7824028,535,154.7824028
anon_S536,585.880494,431,154.880494
anon_S1765,716.0357794,561,155.0357794
anon_S4183,666.0679851,511,155.0679851
anon_S5849,693.1157956,538,155.1157956
anon_S4132,501.2241074,346,155.2241074
anon_S3070,716.3200763,561,155.3200763
anon_S2018,705.4115587,550,155.4115587
anon_S5951,662.4349401,507,155.4349401
anon_S5179,668.5334351,513,155.5334351
anon_S3575,574.6436453,419,155.6436453
anon_S5881,689.7773099,534,155.7773099
anon_S4211,694.8577337,539,155.8577337
anon_S2715,670.901075,515,155.901075
anon_S2554,589.9691724,434,155.9691724
anon_S5429,706.9982901,551,155.9982901
anon_S2687,656.0586807,500,156.0586807
anon_S2209,809.0714248,653,156.0714248
anon_S673,637.0942402,481,156.0942402
anon_S2089,628.1176348,472,156.1176348
anon_S2722,635.1208096,479,156.1208096
anon_S1769,787.136116,631,156.136116
anon_S588,636.1878452,480,156.1878452
anon_S1791,742.577303,586,156.577303
anon_S3220,712.6239046,556,156.6239046
anon_S1357,459.6281035,303,156.6281035
anon_S5207,741.649096,585,156.649096
anon_S1192,746.7283139,590,156.7283139
anon_S5046,731.8358323,575,156.8358323
anon_S2206,622.8841499,466,156.8841499
anon_S4902,716.938047,560,156.938047
anon_S1295,637.0942125,480,157.0942125
anon_S1962,684.1029994,527,157.1029994
anon_S3696,515.3499486,358,157.3499486
anon_S1501,688.3892891,531,157.3892891
anon_S4296,738.4336446,581,157.4336446
anon_S1503,692.4656924,535,157.4656924
anon_S1337,598.5416531,441,157.5416531
anon_S1524,665.6567796,508,157.6567796
anon_S2217,695.685159,538,157.685159
anon_S2187,672.7240779,515,157.7240779
anon_S293,711.8156575,554,157.8156575
anon_S4898,622.9594172,465,157.9594172
anon_S3419,589.972567,432,157.972567
anon_S2747,712.0096045,554,158.0096045
anon_S2401,650.0310807,492,158.0310807
anon_S2666,656.1233736,498,158.1233736
anon_S4619,590.3190602,432,158.3190602
anon_S5571,682.3718805,524,158.3718805
anon_S2154,691.4611911,533,158.4611911
anon_S2178,644.7017717,486,158.7017717
anon_S5451,614.7411102,456,158.7411102
anon_S603,655.8979858,497,158.8979858
anon_S3898,589.9742643,431,158.9742643
anon_S2436,712.0027162,553,159.0027162
anon_S4763,685.1914606,526,159.1914606
anon_S342,706.2263511,547,159.2263511
anon_S1907,751.240129,592,159.240129
anon_S4624,590.31998,431,159.31998
anon_S2467,523.3642556,364,159.3642556
anon_S5517,732.5855835,573,159.5855835
anon_S418,705.6716165,546,159.6716165
anon_S3423,703.730604,544,159.730604
anon_S2008,622.8272799,463,159.8272799
anon_S4770,715.8612282,556,159.8612282
anon_S3226,591.0761522,431,160.0761522
anon_S3401,712.0933445,552,160.0933445
anon_S2571,501.2268354,341,160.2268354
anon_S5350,592.294489,432,160.294489
anon_S5921,715.3392666,555,160.3392666
anon_S6090,656.3504358,496,160.3504358
anon_S440,710.5313693,550,160.5313693
anon_S5330,704.5688414,544,160.5688414
anon_S1986,703.6231871,543,160.6231871
anon_S4074,665.6749394,505,160.6749394
anon_S3036,695.6904881,535,160.6904881
anon_S2392,695.6904881,535,160.6904881
anon_S5941,562.7277373,402,160.7277373
anon_S5577,682.7310161,522,160.7310161
anon_S2660,710.7655042,550,160.7655042
anon_S765,772.7802348,612,160.7802348
anon_S5692,773.7963886,613,160.7963886
anon_S4416,589.9776589,429,160.9776589
anon_S5083,600.1994678,439,161.1994678
anon_S5167,717.2502848,556,161.2502848
anon_S1933,662.2786524,501,161.2786524
anon_S2144,709.3797927,548,161.3797927
anon_S3047,654.4316387,493,161.4316387
anon_S2053,595.6119912,434,161.6119912
anon_S1941,630.6943101,469,161.6943101
anon_S3083,589.7569713,428,161.7569713
anon_S3138,647.7675032,486,161.7675032
anon_S6117,638.9299915,477,161.9299915
anon_S2165,705.9665919,544,161.9665919
anon_S2480,589.9793562,428,161.9793562
anon_S4137,753.0199905,591,162.0199905
anon_S2495,656.1068046,494,162.1068046
anon_S2877,666.1318106,504,162.1318106
anon_S5603,574.1360971,412,162.1360971
anon_S1970,705.1459456,543,162.1459456
anon_S1567,720.2140804,558,162.2140804
anon_S1348,751.2178691,589,162.2178691
anon_S1345,751.2178691,589,162.2178691
anon_S1086,667.2303143,505,162.2303143
anon_S5241,721.2383693,559,162.2383693
anon_S1099,757.3053766,595,162.3053766
anon_S2522,606.3133016,444,162.3133016
anon_S1940,695.6940408,533,162.6940408
anon_S1638,721.7655494,559,162.7655494
anon_S4104,636.7708277,474,162.7708277
anon_S6114,704.8526415,542,162.8526415
anon_S5775,646.9625364,484,162.9625364
anon_S1704,705.9685452,543,162.9685452
anon_S3887,712.0106116,549,163.0106116
anon_S2776,639.1631834,476,163.1631834
anon_S2113,751.2046486,588,163.2046486
anon_S3779,751.3767128,588,163.3767128
anon_S3124,751.3767128,588,163.3767128
anon_S3199,751.3767128,588,163.3767128
anon_S1607,696.5242654,533,163.5242654
anon_S5444,697.699388,534,163.699388
anon_S6041,662.7484007,499,163.7484007
anon_S5068,741.7856047,578,163.7856047
anon_S5290,646.8661516,483,163.8661516
anon_S4397,589.9827508,426,163.9827508
anon_S2477,656.0021945,492,164.0021945
anon_S2691,679.0289603,515,164.0289603
anon_S3415,606.0589589,442,164.0589589
anon_S4186,666.0679851,502,164.0679851
anon_S2068,693.3594861,529,164.3594861
anon_S805,665.3632315,501,164.3632315
anon_S2056,751.3983059,587,164.3983059
anon_S3052,711.409463,547,164.409463
anon_S2204,755.4095443,591,164.4095443
anon_S3377,691.4730756,527,164.4730756
anon_S2176,694.6511682,530,164.6511682
anon_S1198,722.6731829,558,164.6731829
anon_S2868,696.7449685,532,164.7449685
anon_S5691,646.8338135,482,164.8338135
anon_S5427,707.0158571,542,165.0158571
anon_S3234,722.0246091,557,165.0246091
anon_S2684,635.0406066,470,165.0406066
anon_S2950,678.0783122,513,165.0783122
anon_S2170,787.1023173,622,165.1023173
anon_S2818,712.1057267,547,165.1057267
anon_S3482,720.2146745,555,165.2146745
anon_S3491,650.253416,485,165.253416
anon_S3160,755.4114842,590,165.4114842
anon_S3209,705.4311339,540,165.4311339
anon_S3844,703.5158749,538,165.5158749
anon_S2646,716.550196,551,165.550196
anon_S2632,732.5621836,567,165.5621836
anon_S2729,716.582711,551,165.582711
anon_S1866,696.5917893,531,165.5917893
anon_S6089,687.6367734,522,165.6367734
anon_S4526,723.6800441,558,165.6800441
anon_S5885,689.7764644,524,165.7764644
anon_S4690,731.8373506,566,165.8373506
anon_S4622,685.8552555,520,165.8552555
anon_S2043,622.8577132,457,165.8577132
anon_S1511,621.8988044,456,165.8988044
anon_S2995,589.9861454,424,165.9861454
anon_S3514,807.0009334,641,166.0009334
anon_S4304,656.0038215,490,166.0038215
anon_S1691,712.1076025,546,166.1076025
anon_S3087,656.1273972,490,166.1273972
anon_S4027,501.1847741,335,166.1847741
anon_S4917,702.3170484,536,166.3170484
anon_S4200,716.3418618,550,166.3418618
anon_S3870,597.3618698,431,166.3618698
anon_S1639,708.3957061,542,166.3957061
anon_S1885,729.4527695,563,166.4527695
anon_S2060,708.4647871,542,166.4647871
anon_S5912,614.6428646,448,166.6428646
anon_S4919,689.7098754,523,166.7098754
anon_S2624,709.9770847,543,166.9770847
anon_S4009,501.1759282,334,167.1759282
anon_S2369,711.2549528,544,167.2549528
anon_S4405,515.297445,348,167.297445
anon_S3025,597.3637665,430,167.3637665
anon_S3256,712.4610911,545,167.4610911
anon_S1676,712.4884901,545,167.4884901
anon_S4082,751.5414106,584,167.5414106
anon_S4936,682.6330278,515,167.6330278
anon_S1515,696.7507027,529,167.7507027
anon_S4916,689.770851,522,167.770851
anon_S2671,642.9205913,475,167.9205913
anon_S3164,705.9783114,538,167.9783114
anon_S5010,707.0217128,539,168.0217128
anon_S2354,722.0792206,554,168.0792206
anon_S4662,732.1637908,564,168.1637908
anon_S5373,638.2046503,470,168.2046503
anon_S4256,693.3012635,525,168.3012635
anon_S4913,690.3037989,522,168.3037989
anon_S2635,712.5230809,544,168.5230809
anon_S2184,740.7040616,572,168.7040616
anon_S2558,695.704699,527,168.704699
anon_S2997,695.704699,527,168.704699
anon_S6044,704.7924331,536,168.7924331
anon_S4923,689.8325637,521,168.8325637
anon_S4303,589.9912373,421,168.9912373
anon_S2548,589.9912373,421,168.9912373
anon_S3072,734.2265662,565,169.2265662
anon_S3341,654.3198103,485,169.3198103
anon_S2785,762.6845384,593,169.6845384
anon_S3726,696.7545255,527,169.7545255
anon_S5395,635.7647891,466,169.7647891
anon_S6099,593.9607234,424,169.9607234
anon_S4264,589.9929346,420,169.9929346
anon_S3454,712.1119148,542,170.1119148
anon_S2644,656.1177876,486,170.1177876
anon_S2634,656.1426069,486,170.1426069
anon_S1746,656.14269,486,170.14269
anon_S65,662.2462074,492,170.2462074
anon_S2979,608.4403228,438,170.4403228
anon_S468,625.6052908,455,170.6052908
anon_S2233,654.7507911,484,170.7507911
anon_S3867,703.7838792,533,170.7838792
anon_S4714,706.8608178,536,170.8608178
anon_S2757,589.9946319,419,170.9946319
anon_S3391,589.9946319,419,170.9946319
anon_S3955,501.2094841,330,171.2094841
anon_S2573,501.223495,330,171.223495
anon_S5170,685.2551651,514,171.2551651
anon_S2923,654.4503617,483,171.4503617
anon_S2311,672.616704,501,171.616704
anon_S1795,775.6672907,604,171.6672907
anon_S4279,695.710028,524,171.710028
anon_S2842,732.8151946,561,171.8151946
anon_S3378,589.9963292,418,171.9963292
anon_S4271,589.9963292,418,171.9963292
anon_S1910,683.0267671,511,172.0267671
anon_S1657,591.0993499,419,172.0993499
anon_S2754,646.1588401,474,172.1588401
anon_S2274,696.4833252,524,172.4833252
anon_S5527,752.493255,580,172.493255
anon_S5206,668.5399606,496,172.5399606
anon_S2290,732.5993836,560,172.5993836
anon_S1125,697.6980582,525,172.6980582
anon_S2840,636.7062065,464,172.7062065
anon_S3053,705.8093841,533,172.8093841
anon_S4636,731.8347944,559,172.8347944
anon_S5850,777.9116978,605,172.9116978
anon_S4238,753.0019038,580,173.0019038
anon_S2491,656.093073,483,173.093073
anon_S1845,753.2927356,580,173.2927356
anon_S4680,717.3085471,544,173.3085471
anon_S4018,707.3356296,534,173.3356296
anon_S2310,707.3571438,534,173.3571438
anon_S5194,668.5403444,495,173.5403444
anon_S3007,695.7135808,522,173.7135808
anon_S4920,689.7290218,516,173.7290218
anon_S5470,558.8401083,385,173.8401083
anon_S2506,655.9359025,482,173.9359025
anon_S2183,705.9900309,532,173.9900309
anon_S5220,693.1178216,519,174.1178216
anon_S2229,705.1487596,531,174.1487596
anon_S2168,778.1626007,604,174.1626007
anon_S2061,678.2231775,504,174.2231775
anon_S1855,634.2358408,460,174.2358408
anon_S3878,570.3726857,396,174.3726857
anon_S2141,691.4060703,517,174.4060703
anon_S182,648.4188855,474,174.4188855
anon_S2382,696.5358951,522,174.5358951
anon_S1261,589.7050465,415,174.7050465
anon_S6075,732.9176298,558,174.9176298
anon_S3553,635.3156863,460,175.3156863
anon_S2117,751.3886929,576,175.3886929
anon_S3165,751.3886929,576,175.3886929
anon_S2062,659.5681002,484,175.5681002
anon_S2682,716.6674276,541,175.6674276
anon_S2821,679.6950172,504,175.6950172
anon_S45,664.7371012,489,175.7371012
anon_S4777,654.7810751,479,175.7810751
anon_S5877,646.8622587,471,175.8622587
anon_S2764,636.8658255,461,175.8658255
anon_S5368,664.9022011,489,175.9022011
anon_S4278,590.0031183,414,176.0031183
anon_S3119,650.0048911,474,176.0048911
anon_S2248,673.0872658,497,176.0872658
anon_S4915,690.123766,514,176.123766
anon_S4914,690.123766,514,176.123766
anon_S1988,667.1253458,491,176.1253458
anon_S3438,738.1663318,562,176.1663318
anon_S3924,657.2771084,481,176.2771084
anon_S1602,732.6306609,556,176.6306609
anon_S1908,629.6443692,453,176.6443692
anon_S1693,705.652225,529,176.652225
anon_S2712,706.8618876,530,176.8618876
anon_S5266,721.0186948,544,177.0186948
anon_S2584,712.124914,535,177.124914
anon_S3921,678.1265234,501,177.1265234
anon_S2197,720.2170509,543,177.2170509
anon_S1584,782.2611199,605,177.2611199
anon_S3428,638.3250057,461,177.3250057
anon_S4283,597.3827343,420,177.3827343
anon_S3834,695.4527495,518,177.4527495
anon_S2334,751.4854574,574,177.4854574
anon_S3860,662.5746316,485,177.5746316
anon_S2014,648.5758645,471,177.5758645
anon_S2058,691.6663713,514,177.6663713
anon_S5320,635.7091205,458,177.7091205
anon_S5384,587,409,178
anon_S5565,704.1639481,526,178.1639481
anon_S4250,523.4003543,345,178.4003543
anon_S1565,740.5006057,562,178.5006057
anon_S2637,716.508475,538,178.508475
anon_S2736,768.6295454,590,178.6295454
anon_S462,732.6567223,554,178.6567223
anon_S1512,732.6614737,554,178.6614737
anon_S1880,706.8658276,528,178.8658276
anon_S1983,715.0214433,536,179.0214433
anon_S5033,707.0431836,528,179.0431836
anon_S5205,717.2857862,538,179.2857862
